ID,SEX,AGE,JOB_TYPE,DEPENDENTS,TELEPHONE,FOREIGN_WORKER,EMPLOYMENT_DURATION,PROPERTY,HOUSING,CURRENT_RESIDENCE_DURATION
901714,M,37.0,3.0,1.0,1.0,1.0,1.0,CAR_OTHER,OWN,4.0
621915,M,37.0,3.0,1.0,1.0,1.0,0.0,CAR_OTHER,OWN,2.0
136567,F,31.0,3.0,1.0,0.0,1.0,3.0,REAL_ESTATE,OWN,1.0
482964,F,54.0,3.0,1.0,0.0,1.0,3.0,UNKNOWN,OWN,3.0
686135,F,24.0,1.0,1.0,0.0,1.0,1.0,,RENT,1.0
509801,F,33.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,3.0
1252473,M,21.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,3.0
1143081,F,49.0,1.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,3.0
1168037,M,34.0,1.0,2.0,1.0,1.0,7.0,SAVINGS_INSURANCE,OWN,4.0
97917,,46.0,2.0,2.0,1.0,1.0,4.0,SAVINGS_INSURANCE,OWN,4.0
1074251,F,36.0,2.0,1.0,1.0,1.0,5.0,UNKNOWN,OWN,4.0
925810,F,25.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,2.0
878091,F,44.0,3.0,1.0,1.0,1.0,8.0,SAVINGS_INSURANCE,FREE,4.0
654249,F,32.0,3.0,1.0,,1.0,0.0,SAVINGS_INSURANCE,RENT,3.0
1240479,M,57.0,1.0,2.0,1.0,1.0,8.0,CAR_OTHER,OWN,4.0
167113,M,38.0,3.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,3.0
850330,F,20.0,1.0,1.0,0.0,1.0,2.0,SAVINGS_INSURANCE,OWN,1.0
428400,M,47.0,2.0,2.0,1.0,1.0,4.0,UNKNOWN,OWN,4.0
1221371,M,43.0,3.0,1.0,1.0,1.0,4.0,CAR_OTHER,FREE,4.0
496465,F,50.0,1.0,1.0,1.0,1.0,1.0,CAR_OTHER,OWN,3.0
326205,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0
1035724,M,36.0,2.0,2.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,3.0
1132866,M,32.0,1.0,1.0,1.0,1.0,12.0,CAR_OTHER,FREE,3.0
294726,F,38.0,3.0,1.0,1.0,1.0,5.0,UNKNOWN,OWN,4.0
519960,M,33.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,1.0
713095,F,27.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,1.0
353323,M,58.0,3.0,2.0,1.0,1.0,8.0,UNKNOWN,FREE,5.0
624101,F,36.0,3.0,1.0,1.0,1.0,8.0,CAR_OTHER,OWN,3.0
1083058,M,40.0,2.0,1.0,1.0,1.0,2.0,SAVINGS_INSURANCE,OWN,3.0
321914,M,53.0,3.0,2.0,1.0,1.0,8.0,CAR_OTHER,FREE,5.0
952753,M,19.0,0.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
804023,M,30.0,0.0,1.0,1.0,1.0,0.0,REAL_ESTATE,RENT,2.0
1310919,M,51.0,3.0,2.0,1.0,1.0,8.0,CAR_OTHER,FREE,5.0
522098,F,27.0,3.0,1.0,0.0,1.0,4.0,CAR_OTHER,FREE,2.0
968510,M,29.0,2.0,1.0,0.0,1.0,7.0,REAL_ESTATE,OWN,
623837,M,52.0,1.0,1.0,1.0,1.0,2.0,UNKNOWN,OWN,5.0
885617,F,36.0,3.0,1.0,0.0,1.0,1.0,CAR_OTHER,RENT,3.0
476321,F,25.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,1.0
246045,M,43.0,2.0,1.0,0.0,1.0,1.0,CAR_OTHER,OWN,3.0
236752,M,,2.0,1.0,1.0,1.0,10.0,SAVINGS_INSURANCE,OWN,5.0
856504,F,26.0,3.0,1.0,0.0,0.0,6.0,REAL_ESTATE,OWN,1.0
669751,M,41.0,0.0,1.0,1.0,1.0,0.0,CAR_OTHER,RENT,2.0
1203087,M,50.0,2.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0
1124492,M,37.0,1.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0
1251723,M,32.0,1.0,1.0,0.0,1.0,5.0,CAR_OTHER,OWN,2.0
581148,M,45.0,3.0,1.0,1.0,1.0,13.0,CAR_OTHER,FREE,3.0
374121,M,34.0,2.0,1.0,1.0,1.0,2.0,CAR_OTHER,OWN,3.0
310568,F,24.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0
426263,M,35.0,3.0,1.0,1.0,1.0,0.0,CAR_OTHER,OWN,2.0
1231469,M,41.0,2.0,1.0,1.0,1.0,6.0,SAVINGS_INSURANCE,FREE,4.0
640983,M,19.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,3.0
910649,M,42.0,3.0,1.0,1.0,1.0,12.0,UNKNOWN,OWN,3.0
138583,F,32.0,3.0,1.0,0.0,1.0,8.0,SAVINGS_INSURANCE,OWN,2.0
349190,M,38.0,3.0,1.0,0.0,1.0,10.0,SAVINGS_INSURANCE,OWN,2.0
1199896,F,29.0,1.0,1.0,0.0,1.0,5.0,CAR_OTHER,OWN,2.0
1050655,M,21.0,3.0,1.0,0.0,,0.0,SAVINGS_INSURANCE,RENT,2.0
101691,M,42.0,1.0,2.0,1.0,1.0,8.0,CAR_OTHER,OWN,4.0
882609,M,34.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0
529174,F,21.0,2.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
1307277,M,28.0,2.0,2.0,1.0,1.0,8.0,CAR_OTHER,FREE,3.0
832603,F,43.0,3.0,2.0,1.0,1.0,5.0,UNKNOWN,OWN,4.0
594191,F,29.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,1.0
581290,M,33.0,3.0,1.0,0.0,1.0,8.0,SAVINGS_INSURANCE,FREE,4.0
618470,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0
1148992,F,45.0,3.0,1.0,1.0,1.0,4.0,CAR_OTHER,OWN,3.0
838672,M,54.0,0.0,2.0,1.0,1.0,7.0,UNKNOWN,OWN,4.0
1087099,M,41.0,3.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,5.0
1000099,F,31.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,3.0
676545,F,19.0,3.0,1.0,0.0,1.0,5.0,REAL_ESTATE,RENT,3.0
1289015,F,46.0,3.0,2.0,1.0,1.0,8.0,CAR_OTHER,FREE,4.0
649883,M,40.0,1.0,1.0,0.0,1.0,4.0,UNKNOWN,RENT,3.0
469136,F,43.0,3.0,1.0,1.0,1.0,0.0,REAL_ESTATE,OWN,3.0
11112,M,45.0,3.0,1.0,1.0,1.0,9.0,CAR_OTHER,OWN,4.0
99372,F,42.0,1.0,2.0,1.0,1.0,5.0,CAR_OTHER,OWN,2.0
834740,M,47.0,3.0,2.0,1.0,1.0,8.0,UNKNOWN,FREE,4.0
509151,F,40.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,3.0
551217,M,36.0,3.0,1.0,1.0,1.0,2.0,CAR_OTHER,OWN,3.0
408057,M,41.0,3.0,1.0,1.0,1.0,7.0,SAVINGS_INSURANCE,FREE,4.0
505186,M,50.0,3.0,2.0,1.0,1.0,9.0,UNKNOWN,FREE,4.0
1068990,M,45.0,3.0,2.0,1.0,1.0,12.0,UNKNOWN,OWN,4.0
39508,M,39.0,2.0,1.0,0.0,1.0,2.0,SAVINGS_INSURANCE,OWN,4.0
639633,M,42.0,3.0,1.0,1.0,1.0,5.0,UNKNOWN,FREE,3.0
395865,M,29.0,3.0,1.0,1.0,1.0,2.0,CAR_OTHER,OWN,2.0
880483,M,24.0,3.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0
636122,M,25.0,2.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,4.0
1213193,F,53.0,3.0,1.0,0.0,1.0,3.0,REAL_ESTATE,OWN,2.0
509453,F,41.0,3.0,1.0,1.0,1.0,5.0,CAR_OTHER,OWN,2.0
1303095,F,34.0,3.0,1.0,0.0,1.0,4.0,REAL_ESTATE,RENT,3.0
454045,F,36.0,3.0,1.0,1.0,1.0,1.0,SAVINGS_INSURANCE,OWN,1.0
1280615,M,31.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
1298665,M,42.0,2.0,1.0,1.0,1.0,1.0,UNKNOWN,OWN,5.0
356380,M,24.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0
1255292,F,41.0,2.0,2.0,1.0,1.0,10.0,CAR_OTHER,FREE,5.0
809271,F,46.0,1.0,1.0,1.0,0.0,7.0,CAR_OTHER,OWN,3.0
556514,M,47.0,3.0,1.0,0.0,1.0,10.0,CAR_OTHER,OWN,3.0
440539,M,49.0,3.0,1.0,1.0,1.0,8.0,UNKNOWN,FREE,5.0
673709,,52.0,3.0,1.0,1.0,1.0,3.0,CAR_OTHER,OWN,3.0
1015787,M,34.0,1.0,1.0,0.0,1.0,8.0,CAR_OTHER,OWN,2.0
514790,M,32.0,3.0,1.0,0.0,1.0,10.0,REAL_ESTATE,OWN,3.0
78590,F,33.0,1.0,1.0,1.0,1.0,1.0,REAL_ESTATE,OWN,3.0
890956,F,41.0,3.0,1.0,1.0,1.0,7.0,SAVINGS_INSURANCE,OWN,3.0
1142295,M,46.0,2.0,1.0,0.0,1.0,5.0,CAR_OTHER,OWN,5.0
589099,F,25.0,0.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,3.0
862287,F,32.0,3.0,1.0,0.0,1.0,1.0,REAL_ESTATE,RENT,2.0
966625,M,32.0,3.0,1.0,0.0,1.0,1.0,CAR_OTHER,OWN,2.0
859190,F,35.0,3.0,2.0,1.0,1.0,11.0,SAVINGS_INSURANCE,FREE,3.0
818417,M,48.0,1.0,2.0,1.0,1.0,9.0,UNKNOWN,OWN,5.0
308396,F,29.0,3.0,1.0,0.0,1.0,7.0,REAL_ESTATE,OWN,1.0
992908,F,19.0,1.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,RENT,1.0
348067,F,42.0,3.0,1.0,0.0,1.0,4.0,REAL_ESTATE,RENT,2.0
6747,F,51.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,3.0
49986,F,19.0,3.0,1.0,0.0,1.0,2.0,SAVINGS_INSURANCE,RENT,2.0
938605,M,19.0,3.0,1.0,0.0,1.0,7.0,REAL_ESTATE,OWN,3.0
400864,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,1.0
683762,M,50.0,1.0,2.0,1.0,1.0,6.0,SAVINGS_INSURANCE,OWN,4.0
1081451,F,32.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,3.0
107453,F,36.0,3.0,1.0,0.0,0.0,4.0,SAVINGS_INSURANCE,FREE,3.0
783362,M,36.0,1.0,1.0,0.0,1.0,6.0,CAR_OTHER,OWN,4.0
484713,F,45.0,3.0,1.0,1.0,1.0,2.0,CAR_OTHER,OWN,4.0
215664,M,35.0,3.0,1.0,1.0,1.0,7.0,SAVINGS_INSURANCE,OWN,4.0
140914,M,45.0,3.0,1.0,0.0,1.0,4.0,CAR_OTHER,OWN,3.0
1101480,F,32.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,1.0
79148,F,37.0,3.0,1.0,0.0,1.0,1.0,REAL_ESTATE,OWN,3.0
333754,M,43.0,3.0,1.0,0.0,1.0,11.0,SAVINGS_INSURANCE,OWN,2.0
990550,F,39.0,3.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,OWN,2.0
256329,F,38.0,3.0,1.0,1.0,1.0,7.0,CAR_OTHER,OWN,3.0
867692,M,27.0,3.0,1.0,0.0,1.0,6.0,UNKNOWN,RENT,2.0
16179,M,54.0,3.0,1.0,1.0,1.0,3.0,SAVINGS_INSURANCE,OWN,3.0
1131905,M,36.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,2.0
936117,F,24.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,2.0
1294405,F,37.0,0.0,1.0,1.0,1.0,0.0,CAR_OTHER,OWN,1.0
708534,M,24.0,3.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,2.0
857850,M,26.0,3.0,2.0,0.0,1.0,2.0,CAR_OTHER,OWN,3.0
1300651,M,29.0,1.0,1.0,1.0,1.0,6.0,SAVINGS_INSURANCE,OWN,2.0
607134,M,33.0,3.0,1.0,1.0,1.0,5.0,CAR_OTHER,OWN,3.0
681323,M,32.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
355623,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0
579341,F,19.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0
768489,M,36.0,3.0,1.0,0.0,1.0,6.0,UNKNOWN,OWN,4.0
1025946,F,47.0,3.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,FREE,4.0
226595,M,30.0,1.0,2.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,3.0
917056,M,36.0,3.0,1.0,1.0,1.0,3.0,SAVINGS_INSURANCE,OWN,2.0
314656,M,52.0,3.0,1.0,1.0,1.0,7.0,UNKNOWN,OWN,2.0
9244,M,49.0,3.0,2.0,1.0,1.0,5.0,UNKNOWN,FREE,5.0
1029304,M,35.0,3.0,2.0,1.0,1.0,1.0,CAR_OTHER,OWN,3.0
855369,F,25.0,2.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,3.0
241914,F,19.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0
1197101,M,47.0,3.0,2.0,1.0,1.0,11.0,CAR_OTHER,FREE,5.0
118083,F,,3.0,1.0,0.0,1.0,3.0,REAL_ESTATE,OWN,1.0
1209170,M,31.0,3.0,1.0,,1.0,2.0,SAVINGS_INSURANCE,OWN,3.0
4187,F,52.0,3.0,2.0,1.0,1.0,4.0,CAR_OTHER,OWN,2.0
785981,M,60.0,3.0,1.0,1.0,0.0,12.0,UNKNOWN,FREE,3.0
61030,M,31.0,3.0,1.0,0.0,1.0,5.0,REAL_ESTATE,RENT,3.0
393606,M,42.0,3.0,2.0,1.0,1.0,10.0,UNKNOWN,OWN,3.0
443364,M,29.0,3.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,2.0
884707,F,19.0,1.0,1.0,0.0,1.0,1.0,REAL_ESTATE,RENT,2.0
1165277,F,58.0,3.0,1.0,1.0,1.0,8.0,UNKNOWN,FREE,6.0
529234,F,51.0,1.0,1.0,0.0,1.0,9.0,UNKNOWN,OWN,4.0
46368,F,19.0,3.0,1.0,0.0,1.0,7.0,REAL_ESTATE,OWN,3.0
789392,M,44.0,3.0,1.0,0.0,1.0,7.0,REAL_ESTATE,OWN,2.0
1023453,M,37.0,0.0,1.0,1.0,1.0,10.0,UNKNOWN,OWN,3.0
634641,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
1167241,F,46.0,3.0,1.0,1.0,1.0,5.0,CAR_OTHER,OWN,4.0
754738,M,41.0,1.0,2.0,0.0,1.0,8.0,CAR_OTHER,OWN,4.0
382416,M,41.0,3.0,1.0,1.0,0.0,4.0,SAVINGS_INSURANCE,OWN,4.0
299784,M,42.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,5.0
230946,F,33.0,3.0,2.0,1.0,1.0,8.0,UNKNOWN,OWN,3.0
1061395,M,38.0,2.0,1.0,1.0,1.0,3.0,SAVINGS_INSURANCE,OWN,5.0
617103,F,37.0,1.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,1.0
69309,M,36.0,3.0,1.0,0.0,1.0,4.0,CAR_OTHER,OWN,3.0
256809,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0
1180803,M,,3.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,3.0
100868,M,56.0,3.0,1.0,1.0,1.0,11.0,UNKNOWN,FREE,3.0
719592,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
710871,M,50.0,2.0,2.0,1.0,1.0,10.0,UNKNOWN,FREE,5.0
769345,M,51.0,3.0,2.0,1.0,1.0,9.0,UNKNOWN,FREE,3.0
322162,F,33.0,3.0,1.0,1.0,1.0,2.0,CAR_OTHER,OWN,3.0
393390,F,52.0,2.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,FREE,3.0
250499,F,37.0,3.0,1.0,0.0,1.0,6.0,REAL_ESTATE,OWN,4.0
915169,M,49.0,3.0,1.0,1.0,1.0,9.0,CAR_OTHER,FREE,5.0
136357,F,38.0,1.0,1.0,,1.0,0.0,REAL_ESTATE,RENT,3.0
169516,F,32.0,3.0,1.0,1.0,1.0,6.0,SAVINGS_INSURANCE,FREE,2.0
1228496,M,49.0,2.0,1.0,1.0,1.0,8.0,CAR_OTHER,OWN,4.0
1108388,F,54.0,3.0,1.0,1.0,1.0,10.0,CAR_OTHER,OWN,4.0
659646,M,24.0,3.0,1.0,0.0,1.0,2.0,REAL_ESTATE,RENT,2.0
935405,F,19.0,3.0,1.0,0.0,1.0,,REAL_ESTATE,RENT,2.0
910711,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,
255134,M,24.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,RENT,3.0
1295906,F,37.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,4.0
68525,F,43.0,2.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,4.0
1138008,M,25.0,0.0,1.0,1.0,1.0,5.0,CAR_OTHER,OWN,4.0
463004,M,46.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,2.0
288394,M,51.0,3.0,1.0,1.0,1.0,8.0,UNKNOWN,FREE,3.0
1202415,M,47.0,3.0,1.0,1.0,1.0,15.0,SAVINGS_INSURANCE,OWN,3.0
1214118,M,59.0,3.0,2.0,1.0,1.0,10.0,UNKNOWN,FREE,3.0
115863,M,34.0,1.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,RENT,1.0
62683,M,48.0,3.0,1.0,0.0,1.0,11.0,CAR_OTHER,OWN,3.0
309433,M,60.0,3.0,1.0,1.0,1.0,6.0,CAR_OTHER,FREE,5.0
746004,F,30.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,1.0
279594,F,27.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,2.0
1226676,M,37.0,3.0,1.0,1.0,1.0,1.0,SAVINGS_INSURANCE,FREE,3.0
567409,M,27.0,3.0,1.0,1.0,1.0,6.0,SAVINGS_INSURANCE,OWN,3.0
595172,M,22.0,3.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,RENT,3.0
53475,M,56.0,0.0,2.0,1.0,1.0,11.0,UNKNOWN,OWN,4.0
1152764,F,34.0,3.0,1.0,1.0,1.0,8.0,CAR_OTHER,OWN,4.0
701323,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,3.0
895765,M,44.0,3.0,1.0,1.0,1.0,5.0,UNKNOWN,FREE,3.0
902077,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0
1128743,F,34.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,2.0
758071,F,40.0,3.0,2.0,0.0,1.0,1.0,CAR_OTHER,OWN,3.0
1048354,F,51.0,1.0,2.0,1.0,1.0,6.0,CAR_OTHER,OWN,4.0
276306,M,52.0,1.0,1.0,0.0,,9.0,UNKNOWN,OWN,4.0
622918,M,22.0,3.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,2.0
841318,M,45.0,3.0,1.0,1.0,1.0,8.0,UNKNOWN,OWN,4.0
342064,M,19.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,2.0
886269,M,39.0,3.0,1.0,1.0,1.0,1.0,UNKNOWN,FREE,5.0
309614,M,19.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0
918655,M,19.0,3.0,1.0,0.0,1.0,5.0,REAL_ESTATE,OWN,2.0
117586,M,47.0,3.0,1.0,1.0,1.0,10.0,UNKNOWN,FREE,4.0
157171,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0
688464,M,21.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
340066,M,63.0,3.0,2.0,1.0,1.0,8.0,SAVINGS_INSURANCE,OWN,3.0
953906,M,46.0,1.0,2.0,0.0,1.0,7.0,UNKNOWN,OWN,3.0
546921,M,23.0,3.0,2.0,1.0,1.0,1.0,CAR_OTHER,OWN,3.0
461161,M,19.0,2.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,1.0
190267,F,19.0,0.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,1.0
232274,M,25.0,2.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,3.0
1156030,F,41.0,0.0,1.0,1.0,1.0,7.0,REAL_ESTATE,OWN,4.0
149971,M,33.0,3.0,1.0,1.0,1.0,4.0,SAVINGS_INSURANCE,OWN,4.0
1211020,M,26.0,1.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
454286,F,36.0,1.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,RENT,3.0
1082907,F,24.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,3.0
744789,M,57.0,3.0,1.0,1.0,1.0,6.0,UNKNOWN,OWN,4.0
1313531,M,40.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,4.0
1023737,M,44.0,3.0,1.0,1.0,1.0,5.0,SAVINGS_INSURANCE,FREE,3.0
338432,M,33.0,3.0,1.0,1.0,1.0,8.0,CAR_OTHER,OWN,2.0
310226,F,21.0,3.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,OWN,2.0
295791,M,40.0,3.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,3.0
441391,M,33.0,3.0,2.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0
1314102,F,21.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,3.0
3507,M,34.0,3.0,1.0,0.0,1.0,4.0,CAR_OTHER,FREE,1.0
975571,M,37.0,3.0,1.0,0.0,1.0,6.0,CAR_OTHER,OWN,2.0
824194,M,53.0,3.0,1.0,1.0,1.0,8.0,UNKNOWN,OWN,4.0
43493,M,32.0,3.0,1.0,0.0,1.0,2.0,CAR_OTHER,OWN,3.0
982278,M,45.0,1.0,1.0,1.0,1.0,7.0,CAR_OTHER,OWN,3.0
887542,F,29.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,2.0
577667,M,31.0,2.0,2.0,0.0,1.0,7.0,REAL_ESTATE,OWN,2.0
510596,M,46.0,3.0,1.0,1.0,1.0,3.0,UNKNOWN,OWN,3.0
829503,M,30.0,3.0,1.0,1.0,1.0,9.0,SAVINGS_INSURANCE,OWN,3.0
49624,M,40.0,2.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,3.0
1307048,M,21.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0
500127,F,38.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,OWN,2.0
162555,F,36.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0
589463,M,20.0,0.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
1170131,F,19.0,3.0,1.0,0.0,1.0,3.0,REAL_ESTATE,OWN,1.0
924543,M,37.0,1.0,2.0,1.0,1.0,6.0,SAVINGS_INSURANCE,OWN,3.0
915390,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
932795,M,28.0,3.0,1.0,0.0,1.0,1.0,CAR_OTHER,OWN,3.0
540898,M,46.0,0.0,2.0,1.0,1.0,5.0,REAL_ESTATE,OWN,3.0
629567,M,43.0,3.0,2.0,1.0,1.0,6.0,REAL_ESTATE,OWN,1.0
1027513,F,37.0,3.0,2.0,1.0,1.0,8.0,UNKNOWN,OWN,5.0
591980,M,48.0,3.0,1.0,1.0,1.0,6.0,UNKNOWN,FREE,3.0
60518,M,43.0,2.0,1.0,0.0,1.0,10.0,SAVINGS_INSURANCE,OWN,4.0
138256,F,32.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,1.0
449328,F,34.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0
119690,M,30.0,3.0,2.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,3.0
32157,M,28.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,3.0
775097,M,26.0,3.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,OWN,2.0
938797,M,64.0,3.0,2.0,1.0,1.0,9.0,UNKNOWN,OWN,3.0
1082816,F,57.0,3.0,2.0,1.0,1.0,11.0,UNKNOWN,FREE,5.0
293223,M,37.0,3.0,1.0,,1.0,0.0,REAL_ESTATE,OWN,1.0
1092796,M,31.0,3.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,3.0
988395,M,28.0,3.0,2.0,1.0,1.0,7.0,CAR_OTHER,FREE,3.0
962659,F,26.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0
217372,F,32.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0
390682,F,44.0,3.0,1.0,0.0,1.0,2.0,CAR_OTHER,OWN,2.0
834993,M,55.0,3.0,2.0,1.0,1.0,7.0,CAR_OTHER,OWN,5.0
212878,F,54.0,3.0,1.0,1.0,1.0,8.0,CAR_OTHER,FREE,4.0
952464,M,41.0,3.0,1.0,1.0,1.0,8.0,CAR_OTHER,OWN,3.0
1304448,M,45.0,0.0,2.0,1.0,1.0,11.0,UNKNOWN,OWN,4.0
78831,M,43.0,3.0,2.0,1.0,1.0,3.0,CAR_OTHER,OWN,3.0
736189,F,37.0,3.0,1.0,0.0,1.0,6.0,REAL_ESTATE,OWN,3.0
748934,M,19.0,1.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,2.0
1319397,M,32.0,0.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,3.0
1061133,M,60.0,0.0,2.0,1.0,1.0,1.0,CAR_OTHER,OWN,2.0
658037,M,44.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,3.0
136772,M,35.0,2.0,2.0,1.0,1.0,3.0,CAR_OTHER,OWN,4.0
153901,M,40.0,2.0,2.0,1.0,1.0,7.0,SAVINGS_INSURANCE,FREE,4.0
49094,F,19.0,1.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,RENT,1.0
930589,M,44.0,3.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,2.0
163279,F,48.0,2.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0
